snp,p_emp,mean_abs_shap,stdev_abs_shap,mean_shap
SNP12795,0.9101694915254237,3.168005125454935e-06,2.482178441994722e-06,2.0274152727021526e-14
SNP10771,0.9101694915254237,1.4816335491711167e-06,1.926836365478757e-06,-2.6147972675971688e-14
SNP10932,0.9101694915254237,3.4348510894233185e-06,2.4599848965855594e-06,-2.6526928801710407e-14
SNP6411,0.9101694915254237,3.756881007272265e-06,2.456236941528898e-06,8.033869865660866e-14
SNP4904,0.9101694915254237,1.9889727150257385e-06,1.3637788113278995e-06,4.168517383125921e-14
SNP9689,0.9101694915254237,2.5231390751893436e-06,1.378795859693501e-06,-6.063298011819522e-15
SNP9745,0.9101694915254237,3.333257244548804e-06,1.9579601150120037e-06,4.7369515717340014e-14
SNP8165,0.9101694915254237,3.106795444978161e-06,2.823766611493922e-06,5.8738199489501615e-15
SNP3668,0.9101694915254237,1.3331246979457016e-06,1.9838945166384627e-06,1.2126596023639043e-13
SNP8196,0.9101694915254237,4.2207295901638035e-06,2.773416721914513e-06,4.661160346586257e-14
SNP1691,0.9101694915254237,3.312302845870363e-06,2.2704213156427873e-06,2.766379717892657e-14
SNP9279,0.9101694915254237,2.760427199367162e-06,1.6688810766380741e-06,5.456968210637569e-14
SNP12113,0.9101694915254237,2.7017543069026336e-06,1.3421307908688287e-06,-2.955857780762017e-14
SNP8411,0.9101694915254237,2.8865797286314887e-06,3.0294587382446506e-06,9.580484553832018e-15
SNP6672,0.9101694915254237,3.3081433324847847e-06,2.2654380543798046e-06,-6.40435852498437e-14
SNP2258,0.9101694915254237,3.165077985822033e-06,3.0680406984805118e-06,-3.173757553061781e-14
SNP6186,0.911864406779661,5.309001776367949e-06,2.535573841343593e-06,2.2737367544323207e-14
SNP1079,0.911864406779661,4.258593038078592e-06,2.177040018268056e-06,-2.1221543041368327e-14
SNP7726,0.911864406779661,1.4152041997779937e-06,1.0516588955675154e-06,1.3642420526593923e-14
SNP10565,0.911864406779661,3.1684250438956953e-06,1.9616109819784572e-06,-5.3811769854898253e-14
SNP7857,0.911864406779661,2.919772183152721e-06,1.8068312391616363e-06,-1.1368683772161604e-14
SNP2521,0.911864406779661,1.9167789033266064e-06,1.7820242502506065e-06,-4.3579954459952814e-14
SNP6559,0.911864406779661,1.6712037678227413e-06,1.7192237939822385e-06,2.7190102021753167e-14
SNP1822,0.911864406779661,2.854222410822634e-06,2.5152092631411e-06,5.5517072420722495e-14
SNP11802,0.911864406779661,3.836543163894627e-06,1.8764916046610865e-06,6.897001488444706e-14
SNP12731,0.911864406779661,3.0890342645761846e-06,2.113888933885387e-06,-3.789561257387201e-15
SNP8156,0.911864406779661,3.6065126789708304e-06,2.415149005401668e-06,-6.442254137558241e-15
SNP5949,0.911864406779661,1.731615133166997e-06,1.5048227467257583e-06,-2.2358411418584485e-14
SNP14985,0.911864406779661,2.619463201275115e-06,1.531529016301399e-06,5.760133111228546e-14
SNP14907,0.911864406779661,3.004342106862623e-06,3.069368868858223e-06,3.060070715340165e-14
SNP10574,0.911864406779661,2.3342942946176968e-06,1.3845658017639674e-06,-2.4632148173016807e-14
SNP12182,0.911864406779661,3.2770035052938815e-06,2.4296960736466112e-06,-7.73070496506989e-14
SNP7922,0.911864406779661,8.065956970426668e-07,1.0312917139444806e-06,5.968558980384841e-15
SNP12610,0.911864406779661,3.652033894923079e-06,2.582043414685481e-06,-6.593836587853729e-14
SNP168,0.911864406779661,2.4531831218155277e-06,1.7401364550467112e-06,-7.048583938740194e-14
SNP4369,0.911864406779661,3.416500816607974e-06,1.4997457104089712e-06,-2.1979455292845765e-14
SNP6507,0.911864406779661,3.1875896572349422e-06,2.8989852720760454e-06,-5.096959891185785e-14
SNP4328,0.911864406779661,4.0698086077857924e-06,2.7826229270488896e-06,3.600083194517841e-14
SNP6908,0.911864406779661,2.2632536577778714e-06,1.8613515924257192e-06,4.244308608273665e-14
SNP13543,0.911864406779661,2.891386941996643e-06,1.5131601254109637e-06,5.021168666038041e-14
SNP5226,0.911864406779661,3.35404784967371e-06,1.4634693207572273e-06,-1.0534980295536418e-13
SNP11504,0.911864406779661,1.3361229643275388e-06,1.447721332442487e-06,-8.715990891990562e-15
SNP3761,0.911864406779661,3.049177480168678e-06,3.267848207902912e-06,-6.780224529971217e-14
SNP11496,0.911864406779661,2.554446831103026e-06,1.405794478307417e-06,-3.183231456205249e-14
SNP206,0.911864406779661,3.0205301427107165e-06,2.866404497647209e-06,4.907481828316425e-14
SNP11481,0.911864406779661,2.547881820191833e-06,1.9479353828721253e-06,-1.5916157281026246e-14
SNP11941,0.911864406779661,3.1702668402052343e-06,1.8679986302670967e-06,9.000207986294602e-14
SNP1584,0.911864406779661,2.297045368777617e-06,1.613603384104697e-06,1.8947806286936004e-14
SNP10827,0.911864406779661,3.4171371817137696e-06,1.8270864985414588e-06,0.0
SNP2859,0.911864406779661,3.514260765011083e-06,2.44413527747328e-06,2.2737367544323206e-15
SNP6345,0.911864406779661,3.5925274560592393e-06,2.4955244848511897e-06,1.1179205709292242e-14
SNP8144,0.911864406779661,1.8174701734589386e-06,1.3411636014604337e-06,5.712763595511205e-14
SNP3549,0.911864406779661,3.1897578014650207e-06,1.6131731549912449e-06,9.852859269206723e-15
SNP8911,0.911864406779661,2.016264528113728e-06,1.397483230667682e-06,1.2126596023639044e-14
SNP13889,0.911864406779661,3.451075303170607e-06,1.967829396020682e-06,1.7431981783981123e-14
SNP3363,0.911864406779661,3.7283487184443707e-06,2.6871339314199712e-06,5.6085506609330576e-14
SNP13706,0.911864406779661,3.6238517842927347e-06,3.281375442449533e-06,-7.579122514774402e-16
SNP7864,0.911864406779661,3.2669962160980505e-06,1.7019146422723812e-06,1.7431981783981123e-14
SNP10345,0.9135593220338983,3.1290174661080527e-06,1.700704296034006e-06,-2.0463630789890885e-14
SNP2653,0.9135593220338983,3.614236102293944e-06,1.9709103152228216e-06,-4.244308608273665e-14
SNP14777,0.9135593220338983,2.9371427406192178e-06,2.9415472736554616e-06,-4.487669495271499e-14
SNP3791,0.9135593220338983,1.5227567066252354e-06,1.4965881278006077e-06,-4.357995445995281e-15
SNP2702,0.9135593220338983,2.641276050496799e-06,2.67601916305349e-06,-6.394884621840902e-14
SNP4747,0.9135593220338983,3.4376565531601955e-06,1.981838636276276e-06,-2.2737367544323206e-15
SNP10547,0.9135593220338983,1.9941102637706837e-06,1.624760006190639e-06,2.3116323670061927e-14
SNP5613,0.9135593220338983,2.580003132758672e-06,1.2371032058938341e-06,3.1074402310575046e-14
SNP6693,0.9135593220338983,3.026262683836952e-06,2.1504060851871186e-06,4.585369121438513e-14
SNP10321,0.9135593220338983,3.7827420248959243e-06,2.6728141950353835e-06,-3.751665644813329e-14
SNP139,0.9135593220338983,2.943459131377798e-06,2.37761585216495e-06,-2.0463630789890885e-14
SNP12306,0.9135593220338983,3.5565902264049024e-06,2.0176675481241807e-06,9.852859269206723e-15
SNP11260,0.9135593220338983,2.7109383055782623e-06,1.700053940517927e-06,-1.1368683772161604e-14
SNP3651,0.9135593220338983,2.4536118849027842e-06,1.2725899342644306e-06,-1.5916157281026246e-14
SNP3537,0.9135593220338983,2.992787998247574e-06,3.074944362922155e-06,4.831690603168681e-14
SNP11806,0.9135593220338983,1.4387434737272997e-06,1.930746114142165e-06,-3.524291969370097e-14
SNP9242,0.9135593220338983,3.6297864085099716e-06,2.5507400629413795e-06,6.290671687262754e-14
SNP9209,0.9135593220338983,2.5850319326536918e-06,1.820275319078693e-06,1.7053025658242404e-15
SNP6825,0.9135593220338983,3.6885047112870478e-06,2.2224904313231744e-06,-8.564408441695074e-14
SNP4451,0.9135593220338983,2.9379783848071386e-06,1.7909709619388652e-06,-7.958078640513123e-15
SNP9200,0.9135593220338983,2.2030514173820847e-06,1.3818821141149688e-06,2.880066555614273e-14
SNP3907,0.9135593220338983,3.1669683308640134e-06,2.4882015754570277e-06,6.78331465072309e-14
SNP7322,0.9135593220338983,1.0652482482479779e-06,1.1999545774189472e-06,9.473903143468002e-15
SNP9177,0.9135593220338983,2.4503668426708222e-06,9.318471436464933e-07,4.547473508864641e-15
SNP1681,0.9135593220338983,3.62462173370659e-06,3.1289847149619955e-06,-1.508245380440106e-13
SNP8099,0.9135593220338983,2.7172707745156308e-06,2.7343593805326123e-06,3.420079034791949e-14
SNP5759,0.9135593220338983,3.733878287069577e-06,1.5844230631708806e-06,1.0610771520684163e-13
SNP8574,0.9135593220338983,1.763913222324239e-06,1.7769000635768678e-06,-5.911715561524034e-14
SNP7722,0.9135593220338983,2.44797920762115e-06,1.8694817331577728e-06,-3.4863963567962246e-14
SNP3547,0.9135593220338983,3.638857668875062e-06,3.125074331485832e-06,6.176984849541138e-14
SNP5741,0.9135593220338983,3.3407984176392345e-06,2.17329793907104e-06,-2.1600499167107046e-14
SNP6388,0.9135593220338983,1.3306828130528932e-06,1.642528310771237e-06,5.305385760342082e-15
SNP12688,0.9135593220338983,1.9717536520147404e-06,1.0614978226650916e-06,-7.579122514774402e-16
SNP2365,0.9135593220338983,2.1829066277708384e-06,1.5585995986292189e-06,-2.4632148173016807e-14
SNP2785,0.9135593220338983,3.5464279831861253e-06,1.8407697640911056e-06,-5.267490147768209e-14
SNP5727,0.9135593220338983,3.2634326001357295e-06,3.4570351289787915e-06,-6.091719721249926e-14
SNP10824,0.9135593220338983,1.0563117706396952e-06,1.4232426746311679e-06,-3.429552937935417e-14
SNP13747,0.9135593220338983,2.8277169788755903e-06,1.3562338926053145e-06,-1.5158245029548804e-14
SNP5002,0.9135593220338983,3.453827013496872e-06,2.25404015020832e-06,1.1975013573343554e-13
SNP8402,0.9135593220338983,2.6919010340028157e-06,2.049010939378265e-06,3.088492424770569e-14
SNP7734,0.9135593220338983,4.13695983903987e-06,2.3448831882163866e-06,-1.2126596023639044e-14
SNP13648,0.9135593220338983,2.290869640167633e-06,1.43803935782736e-06,6.442254137558241e-15
SNP11675,0.9135593220338983,3.1091128168251697e-06,2.179289424189273e-06,-2.955857780762017e-14
SNP3424,0.9152542372881356,3.4294496765596706e-06,2.6385034574516464e-06,7.617018127348274e-14
SNP1372,0.9152542372881356,3.0903333067537155e-06,2.0991936703827787e-06,-1.6200374375330283e-14
SNP1764,0.9152542372881356,3.3776001123442258e-06,1.6311136793937995e-06,8.10966109080861e-14
SNP1768,0.9152542372881356,3.777700017243054e-06,2.7585974073023147e-06,-8.924416761146859e-14
SNP4137,0.9152542372881356,1.8986989336629752e-06,1.5528925942784759e-06,-2.2926845607192565e-14
SNP3067,0.9152542372881356,2.915405075327726e-06,1.5614395571004962e-06,-3.031649005909761e-14
SNP79,0.9152542372881356,2.562692750795274e-06,1.731573610907078e-06,1.6295113406764965e-14
SNP14123,0.9152542372881356,2.992427328839161e-06,1.894904722560172e-06,-2.1221543041368327e-14
SNP3626,0.9152542372881356,3.417685945805715e-06,1.895597961796826e-06,-8.337034766251842e-15
SNP13410,0.9152542372881356,7.821543872902718e-07,1.144308867411668e-06,-2.0842586915629606e-15
SNP2311,0.9152542372881356,4.118485166297129e-06,2.146725396666824e-06,4.774847184307873e-14
SNP3845,0.9152542372881356,2.5257065177205125e-06,1.2544669742990707e-06,1.7053025658242404e-14
SNP1698,0.9152542372881356,2.381456971913091e-06,1.2424366481236945e-06,-1.2884508275116483e-14
SNP13593,0.9152542372881356,2.742123615462333e-06,1.4003187395930538e-06,1.5158245029548805e-15
SNP2767,0.9152542372881356,3.377344028194784e-06,1.6179123974690578e-06,-1.2126596023639044e-14
SNP13168,0.9152542372881356,3.4919000730345337e-06,2.292195475151899e-06,-8.185452315956354e-14
SNP9828,0.9152542372881356,3.1582527632660155e-06,1.8654927886761723e-06,3.941143707682689e-14
SNP4900,0.9152542372881356,1.849224272518768e-06,1.2505809872819242e-06,5.456968210637569e-14
SNP12314,0.9152542372881356,2.9586818811822014e-06,3.0354818436931905e-06,-2.2358411418584485e-14
SNP14546,0.9152542372881356,2.4702570052189306e-06,1.691443412268457e-06,5.078012084898849e-14
SNP7705,0.9152542372881356,1.260002990382721e-06,1.1081550401676988e-06,3.391657325361545e-14
SNP14409,0.9152542372881356,3.3679208695502895e-06,1.3150329181060437e-06,1.7431981783981123e-14
SNP5128,0.9152542372881356,3.3228746512274182e-06,1.6672554715533048e-06,3.4863963567962246e-14
SNP6324,0.9152542372881356,2.8689009180501066e-06,1.781838766297011e-06,4.395891058569153e-14
SNP14318,0.9152542372881356,2.3587627955142426e-06,1.3250745270134198e-06,-2.5011104298755527e-14
SNP8396,0.9152542372881356,2.3940042959698835e-06,2.3541770749993645e-06,-9.36495325731812e-14
SNP11272,0.9152542372881356,1.2189017350768457e-06,1.511873443364567e-06,-4.016934932830433e-14
SNP14888,0.9152542372881356,1.0420261603864371e-06,1.5650060564086716e-06,3.619031000804777e-14
SNP11226,0.9152542372881356,3.723615068527882e-06,2.7997502306981317e-06,-2.2547889481453846e-14
SNP9590,0.9152542372881356,3.2218746196122083e-06,1.8075375736829136e-06,-2.6526928801710407e-14
SNP6784,0.9152542372881356,3.2942298518416163e-06,1.7246262025551458e-06,-5.153803310046593e-14
SNP10820,0.9152542372881356,3.420812405086811e-06,1.7427383435142611e-06,-1.2884508275116483e-14
SNP4428,0.9152542372881356,1.0271043211673714e-06,1.0620577132828882e-06,2.4916365267320848e-14
SNP4631,0.9152542372881356,2.7018743871091523e-06,2.0258506474227276e-06,-6.934897101018578e-14
SNP14704,0.9152542372881356,2.6125354922138893e-06,1.586608683616409e-06,1.6674069532503684e-14
SNP630,0.9152542372881356,1.9757131089666777e-06,1.1809164079573858e-06,-1.1558161835030963e-14
SNP6957,0.9152542372881356,2.364643173677905e-06,1.2580310367833985e-06,5.3053857603420815e-14
SNP615,0.9152542372881356,2.7091772077862213e-06,1.4500269858604244e-06,-1.0610771520684163e-14
SNP11033,0.9152542372881356,2.6414360346886194e-06,1.4382962446560835e-06,1.1368683772161604e-14
SNP576,0.9152542372881356,3.3870636173105593e-06,2.545568063391514e-06,1.7053025658242404e-14
SNP6041,0.9152542372881356,2.370686186926226e-06,1.3271131209593532e-06,-1.6674069532503684e-14
SNP7772,0.9152542372881356,2.912787650378353e-06,1.901790959728259e-06,-4.168517383125921e-14
SNP5029,0.9152542372881356,2.7834515871442513e-06,1.8398798668057759e-06,4.9264296346033615e-15
SNP11788,0.9152542372881356,3.61774891719809e-06,1.4304737752393818e-06,2.5011104298755527e-14
SNP14525,0.9152542372881356,7.75166812019279e-07,8.861962813154792e-07,1.9089914834088024e-14
SNP356,0.9152542372881356,4.279211155638525e-06,2.010447580307914e-06,-1.8189894035458565e-14
SNP3012,0.9169491525423729,3.2882988004227324e-06,1.6954241698189024e-06,-9.094947017729283e-15
SNP12642,0.9169491525423729,1.5182541757970587e-06,1.4171641375153382e-06,-4.8695862157425534e-14
SNP252,0.9169491525423729,3.096384227016339e-06,1.947297356499325e-06,-1.5158245029548804e-14
SNP762,0.9169491525423729,2.819087180891226e-06,2.693739804161557e-06,1.9800457569848125e-14
SNP13412,0.9169491525423729,1.655165995847104e-06,2.2323473124235354e-06,5.6085506609330576e-14
SNP12989,0.9169491525423729,3.3471421632687757e-06,2.4881728016555087e-06,5.6085506609330576e-14
SNP10667,0.9169491525423729,1.2259303052057173e-06,1.4160252821515612e-06,-7.200166389035682e-15
SNP11528,0.9169491525423729,2.799577043788304e-06,1.7689418812761265e-06,-2.5011104298755527e-14
SNP2555,0.9169491525423729,2.8999134948056355e-06,1.5777043978630646e-06,1.4779288903810084e-14
SNP9572,0.9169491525423729,2.4212828801258485e-06,1.3939485758721867e-06,3.183231456205249e-14
SNP13708,0.9169491525423729,1.7855931980648164e-06,1.2322943450948096e-06,-2.0842586915629604e-14
SNP9715,0.9169491525423729,2.8122050745575204e-06,1.1011936734297627e-06,1.1368683772161604e-14
SNP4015,0.9169491525423729,2.517970808260846e-06,1.5936125644610724e-06,5.4190725980636976e-14
SNP14078,0.9169491525423729,2.1794446990952564e-06,1.4409751372469573e-06,-4.661160346586257e-14
SNP4177,0.9169491525423729,2.62828875293053e-06,1.8632050049685406e-06,-7.427540064478914e-14
SNP9490,0.9169491525423729,3.3161781364772954e-06,1.740109454917398e-06,2.6526928801710407e-14
SNP12926,0.9169491525423729,2.942860798308781e-06,1.7450045768051348e-06,-4.395891058569153e-14
SNP2078,0.9169491525423729,2.827433640580542e-06,2.188234515230947e-06,-5.267490147768209e-14
SNP9319,0.9169491525423729,1.0469877383911807e-06,1.3828820478744973e-06,-2.8042753304665288e-14
SNP1605,0.9169491525423729,1.5128433889799453e-06,1.5246184496334685e-06,-3.0790185216271006e-14
SNP11299,0.9169491525423729,2.293288299597407e-06,1.4180778830454733e-06,-1.8568850161197285e-14
SNP4626,0.9169491525423729,2.720793000889898e-06,1.553567753372033e-06,1.8947806286936005e-15
SNP11556,0.9169491525423729,2.6059686725451076e-06,1.739802441193466e-06,-3.4106051316484808e-15
SNP2111,0.9169491525423729,4.1544438621106865e-06,1.9456663255891546e-06,-7.275957614183426e-14
SNP4483,0.9169491525423729,3.14904734599016e-06,1.7553273183326717e-06,6.063298011819522e-15
SNP10386,0.9169491525423729,2.8541891365800135e-06,2.876709866876386e-06,4.528525702577705e-14
SNP8112,0.9169491525423729,2.3720007273671703e-06,1.3092715736778746e-06,1.7431981783981123e-14
SNP368,0.9169491525423729,3.253695429966304e-06,3.1606389494220083e-06,4.6895820560166614e-15
SNP11641,0.9169491525423729,2.812511925280129e-06,2.644301724007523e-06,5.618024564076525e-14
SNP7059,0.9169491525423729,2.3659643928416093e-06,1.462498073552188e-06,-5.2295945351943376e-14
SNP4228,0.9169491525423729,3.8127329351785495e-06,1.8705276175060417e-06,5.987506786671777e-14
SNP3854,0.9169491525423729,1.8881640623173249e-06,2.0126734072110315e-06,-1.6674069532503684e-14
SNP10393,0.9169491525423729,2.6144617654703475e-06,2.585895503068548e-06,3.197442310920451e-14
SNP612,0.9169491525423729,2.5775101355899702e-06,1.956322845229244e-06,1.6484591469634323e-14
SNP10626,0.9169491525423729,1.1902249456241521e-06,1.4321219598062508e-06,-2.6065076023466343e-14
SNP8480,0.9169491525423729,3.5376223036109877e-06,2.4263883049734574e-06,-3.865352482534945e-14
SNP125,0.9169491525423729,1.3177016648076764e-06,1.2940592397256712e-06,4.0832522548347093e-14
SNP10952,0.9169491525423729,3.2390624317694496e-06,3.015095499660007e-06,2.1079434494216306e-14
SNP13212,0.9169491525423729,2.3870541952912086e-06,2.2883089331181707e-06,4.736951571734001e-16
SNP13749,0.9186440677966101,1.8621719137475642e-06,2.404266905637379e-06,5.949611174097905e-14
SNP9216,0.9186440677966101,3.1027480527730707e-06,2.705429469578463e-06,4.054830545404305e-14
SNP1614,0.9186440677966101,1.529752152009678e-06,2.0344492964236957e-06,4.9264296346033615e-15
SNP9998,0.9186440677966101,3.3618687605970385e-06,1.5625061959436523e-06,9.094947017729283e-15
SNP6651,0.9186440677966101,3.3945178787083327e-06,1.9909211308414833e-06,2.5769016550232965e-14
SNP7512,0.9186440677966101,2.9777119027585287e-06,1.807679320731632e-06,2.2358411418584485e-14
SNP4385,0.9186440677966101,2.4831329371484874e-06,1.3045964490830574e-06,-2.0274152727021526e-14
SNP8227,0.9186440677966101,2.825905122563199e-06,1.6454880765390131e-06,4.509577896290769e-14
SNP12283,0.9186440677966101,3.2612093608008763e-06,3.0860742685951213e-06,-5.4095986949202294e-14
SNP13599,0.9186440677966101,3.335998378967512e-06,2.035154773563723e-06,-2.5390060424494246e-14
SNP7137,0.9186440677966101,3.270782097880935e-06,2.7490401523528746e-06,-5.2864379540551457e-14
SNP5832,0.9186440677966101,3.2272672474982962e-06,3.2934213618582133e-06,-4.95755288672702e-14
SNP13164,0.9186440677966101,2.2651573990610055e-06,2.2426950913245557e-06,-5.021168666038041e-15
SNP6818,0.9186440677966101,6.798573021290129e-07,8.900266172547625e-07,-1.689907473216105e-14
SNP3776,0.9186440677966101,1.5284590345269558e-06,1.501096082331941e-06,4.149569576838985e-14
SNP9180,0.9186440677966101,8.635139988181588e-07,1.0646046941068481e-06,-2.2263672387149807e-15
SNP12460,0.9186440677966101,4.092184320446298e-06,2.0163416788502803e-06,4.8506384094556176e-14
SNP14901,0.9186440677966101,2.556786417547604e-06,1.1276666079736793e-06,6.8212102632969615e-15
SNP12466,0.9186440677966101,3.191142154529795e-06,2.25328734372918e-06,1.9516240475544085e-14
SNP2485,0.9186440677966101,2.930730354554119e-06,2.3800745181495974e-06,-7.939130834226186e-14
SNP5490,0.9186440677966101,3.323409257897462e-06,2.861030800624152e-06,3.600083194517841e-14
SNP10582,0.9186440677966101,2.7809703216992904e-06,1.6738758232466482e-06,8.147556703382483e-15
SNP10956,0.9186440677966101,3.8767195443748886e-06,2.0580194967415685e-06,6.972792713592449e-14
SNP1542,0.9186440677966101,3.1625131612145196e-06,2.3505895079293046e-06,-2.9937533933358885e-14
SNP10641,0.9186440677966101,2.88633524026712e-06,1.587106492454666e-06,-9.094947017729283e-15
SNP8468,0.9186440677966101,2.6019935427257225e-06,1.8871116463256003e-06,6.006454592958713e-14
SNP14549,0.9186440677966101,2.586274088495581e-06,1.2220741125037934e-06,4.585369121438513e-14
SNP11975,0.9186440677966101,2.346884634221169e-06,1.5717410937970146e-06,3.277970487639929e-14
SNP4289,0.9186440677966101,2.8079850960693874e-06,2.3288231404073006e-06,1.0269711007519315e-13
SNP5181,0.9186440677966101,3.5861019628669056e-06,2.5583754044772138e-06,2.2642628512888525e-14
SNP13227,0.9186440677966101,3.2242596209168067e-06,1.8844084950995074e-06,9.322320693172514e-14
SNP13937,0.9186440677966101,3.067985483511393e-06,2.964379413941419e-06,2.4584778657299466e-14
SNP14,0.9186440677966101,3.57048231137469e-06,2.985956464928902e-06,1.0800249583553523e-14
SNP11485,0.9186440677966101,2.855528049963141e-06,1.9754685581610854e-06,3.9790393202565614e-15
SNP3072,0.9186440677966101,9.655410680882899e-07,1.3943565562463395e-06,-2.2926845607192565e-14
SNP4225,0.9186440677966101,1.4272783099992618e-06,2.009611341366556e-06,-4.168517383125921e-15
SNP12582,0.9186440677966101,3.073410743278752e-06,1.6142847281804422e-06,-4.320099833421409e-14
SNP9221,0.9186440677966101,1.923158295843071e-06,1.981344689440572e-06,-7.579122514774402e-15
SNP8728,0.9186440677966101,2.163536489282099e-06,1.5100935799955727e-06,1.4779288903810084e-14
SNP12188,0.9186440677966101,2.589775955546732e-06,2.4848252066180694e-06,-5.4380204043506334e-14
SNP5348,0.9186440677966101,3.920026589033417e-06,2.2261606282950037e-06,2.2737367544323206e-15
SNP10702,0.9186440677966101,2.80769743919033e-06,1.3745959081823676e-06,1.2126596023639044e-14
SNP13869,0.9186440677966101,3.6009050002879425e-06,1.7239118955453829e-06,3.183231456205249e-14
SNP14791,0.9186440677966101,2.4490622377015827e-06,1.5881241803573547e-06,-3.789561257387201e-15
SNP2816,0.9186440677966101,3.172025747820347e-06,2.1193102050563974e-06,3.941143707682689e-14
SNP12009,0.9186440677966101,3.0909184973400744e-06,2.0498971876566565e-06,-1.6674069532503684e-14
SNP14763,0.9186440677966101,2.3679165210014712e-06,2.2999363674141746e-06,-5.542825457875248e-14
SNP7065,0.9203389830508475,2.6560198216429855e-06,1.1094563592450813e-06,-2.5011104298755527e-14
SNP801,0.9203389830508475,2.822592518896272e-06,1.7004963283597888e-06,6.518045362705986e-14
SNP11843,0.9203389830508475,4.030597362998379e-06,2.8446355249941824e-06,6.8212102632969615e-15
SNP4580,0.9203389830508475,2.440437816062513e-06,1.6375006756391766e-06,-2.0274152727021526e-14
SNP223,0.9203389830508475,1.1445665589349118e-06,1.901455655609064e-06,-4.215886898843261e-14
SNP1457,0.9203389830508475,2.488135568607201e-06,1.5776785257243276e-06,3.562187581943969e-14
SNP9423,0.9203389830508475,3.4410475215433205e-06,1.3085463234024711e-06,-6.214880462115009e-14
SNP8661,0.9203389830508475,1.0340626102826414e-06,1.4381208247752566e-06,5.807502626945886e-14
SNP4558,0.9203389830508475,3.2063892304753003e-06,2.150495698419881e-06,1.9326762412674726e-14
SNP11658,0.9203389830508475,2.4882281411464648e-06,1.692732693504819e-06,-5.1916989226204653e-14
SNP8483,0.9203389830508475,3.20805813695794e-06,1.8257177130254433e-06,2.955857780762017e-14
SNP815,0.9203389830508475,1.5657216395463061e-06,1.0717227669686451e-06,1.1937117960769683e-14
SNP6417,0.9203389830508475,2.800717966617109e-06,1.6704249605550493e-06,6.442254137558241e-15
SNP654,0.9203389830508475,1.5428571019053075e-06,7.76846840180647e-07,1.1937117960769683e-14
SNP290,0.9203389830508475,3.0604863013650173e-06,1.486206885207752e-06,-5.153803310046593e-14
SNP11434,0.9203389830508475,2.243021735822322e-06,1.2649904958963005e-06,1.8090714111925383e-14
SNP13310,0.9203389830508475,3.247245070602626e-06,2.593903150658799e-06,2.952897186029683e-14
SNP8281,0.9203389830508475,2.4342934826411997e-06,1.3895310353760085e-06,4.509577896290769e-14
SNP9285,0.9203389830508475,3.573945699220834e-06,1.7769558400500482e-06,-6.214880462115009e-14
SNP9375,0.9203389830508475,2.4673188473419336e-06,1.5897640231468e-06,7.313853226757298e-14
SNP5495,0.9203389830508475,3.5545498910020492e-06,1.1500769214172648e-06,-1.4855080128957828e-13
SNP11915,0.9203389830508475,3.5089108162840904e-06,2.239055710660741e-06,-7.882287415365378e-14
SNP11671,0.9203389830508475,2.5998383330261277e-06,1.7278860755532288e-06,2.9937533933358885e-14
SNP14164,0.9203389830508475,3.490988599423872e-06,1.8658514456200429e-06,-7.958078640513122e-14
SNP9263,0.9203389830508475,2.5162481597362783e-06,1.1112300034974294e-06,2.5769016550232965e-14
SNP14600,0.9203389830508475,2.1560973093907404e-06,1.3496653210129472e-06,-2.4442670110147446e-14
SNP1159,0.9203389830508475,2.1996986121545585e-06,1.3507713273888962e-06,6.366462912410498e-14
SNP14643,0.9203389830508475,3.204962789974767e-06,1.8790657389747754e-06,-6.290671687262754e-14
SNP883,0.9203389830508475,3.383620748991234e-06,1.155921356995178e-06,1.5916157281026246e-14
SNP1604,0.9203389830508475,3.0121673792867415e-06,2.3759292940154865e-06,4.395891058569153e-14
SNP3355,0.9203389830508475,3.267915200619124e-06,1.9523228325242835e-06,-1.5158245029548804e-14
SNP1805,0.9203389830508475,4.160253786267276e-06,2.5456586207642523e-06,1.1368683772161604e-14
SNP1921,0.9203389830508475,2.833547614689754e-06,2.735018302581501e-06,2.4063713984408727e-14
SNP7696,0.9203389830508475,2.096996940027888e-06,2.140731539910341e-06,-2.7983541410018613e-14
SNP7858,0.9203389830508475,1.4012575156504188e-06,1.0972719012962494e-06,-2.0724163126336257e-15
SNP10420,0.9203389830508475,1.412798334664937e-06,1.7965391844004741e-06,-1.5158245029548804e-14
SNP14230,0.9203389830508475,2.8837927713235936e-06,1.6883430844505559e-06,2.5011104298755527e-14
SNP10606,0.9203389830508475,2.9289828199807742e-06,1.4564583222734146e-06,1.4968766966679442e-14
SNP2236,0.9203389830508475,2.8580901251492225e-06,1.6053257615390387e-06,2.6526928801710407e-14
SNP10880,0.9203389830508475,2.2453656413290447e-06,1.0739325026430017e-06,-1.4779288903810084e-14
SNP391,0.9203389830508475,4.439853641239703e-06,2.75175614756503e-06,9.322320693172514e-14
SNP13826,0.9203389830508475,2.744187121758538e-06,1.411737314756411e-06,2.1979455292845765e-14
SNP13908,0.9203389830508475,2.5158227860444527e-06,2.8105462454344817e-06,1.9273471707492717e-14
SNP13771,0.9203389830508475,2.571789912432602e-06,1.5828334527510731e-06,2.1600499167107046e-14
SNP2152,0.9203389830508475,3.0823292517349426e-06,2.1260200851693667e-06,-4.168517383125921e-15
SNP7946,0.9203389830508475,2.5886604299785177e-06,2.5018313090027904e-06,-1.8947806286936006e-16
